都道府県コード又は市町村コード,No,都道府県名,市区町村名,事業所名,事業所名カナ,サービスの種類,住所,方書（ビル名等）,緯度,経度,電話番号,FAX番号,法人番号,法人の名称,事業所番号,利用可能曜日,利用可能曜日特記事項,定員,URL,高齢者の方と障害者の方が同時一体的に利用できるサービス,介護保険の通常の指定基準を満たしている,障害福祉の通常の指定基準を満たしている,備考
012076,0194600524,北海道,帯広市,社会医療法人北斗　看護小規模多機能型居宅介護カンタキあおぞら,シャカイイリョウホウジンホクト　カンゴショウキボタキノウガタキョタクカイゴカンタキアオゾラ,看護小規模多機能型居宅介護（複合型サービス）,北海道帯広市西18条南4丁目15-10,,42.909429900000000,143.164975899999940,0155-36-7723,0155-36-7847,6460105000364,社会医療法人北斗,0194600524,,通い及び宿泊サービスの営業時間においては、利用者の心身の状況・希望及びそのおかれている環境をふまえて、柔軟に対応するものとする。また、営業時間の他、電話により24時間常時連絡が可能な体制とし、利用者の要請に基づき、営業時間外の対応をおこなうことができることとする。,0,https://hokuto-hukushimura.com,なし,,,
012076,0194600425,北海道,帯広市,看護小規模多機能居宅介護りんどう,カンゴショウキボタキノウキョタクカイゴリンドウ,看護小規模多機能型居宅介護（複合型サービス）,北海道帯広市西16条北1丁目27番地144,,42.931910133167990,143.175212193115270,0155-67-5759,0155-67-5751,7460105000454,社会福祉法人刀圭会,0194600425,,,0,http://toukeikai.or.jp/,なし,通常の指定,なし,
012084,0195000013,北海道,北見市,看護小規模多機能たんぽぽ,カンゴショウキボタキノウタンポポ,看護小規模多機能型居宅介護（複合型サービス）,北海道北見市常盤町５丁目４番７,,43.793193600000000,143.891374100000000,0157-57-7851,0157-57-7857,9460305000161,医療法人オホーツク勤労者医療協会,0195000013,,２４時間３６５日営業。,0,http://o-kinikyo.or.jp/office06/,あり,,共生型,
012106,0195700133,北海道,岩見沢市,看護小規模多機能型居宅介護施設　まちの看護師さん,カンゴショウキボタキノウガタキョタクカイゴシセツ　マチノカンゴシサン,看護小規模多機能型居宅介護（複合型サービス）,北海道岩見沢市7条西3丁目22番地1,,43.199225667958080,141.767235485844420,0126-35-7730,0126-38-4377,5430003007291,合同会社アーカーシャ,0195700133,,,0,https://www.aka-machikan2.com/,なし,通常の指定,なし,
012173,0191000587,北海道,江別市,看護小規模多機能型居宅介護　日本介護江別,カンゴショウキボタキノウガタキョタクカイゴ　ニホンカイゴエベツ,看護小規模多機能型居宅介護（複合型サービス）,北海道江別市大麻元町１５４番地12,,43.085137200000020,141.497306400000000,011-802-6767,011-802-6165,2430005013092,社会福祉法人日本介護事業団,0191000587,,,0,https://tsushima-group.com,あり,通常の指定,共生型,
012173,0191000546,北海道,江別市,共生型看護小規模多機能ホームあんずの華,キョウセイガタカンゴショウキボタキノウホーム　アンズノハナ,看護小規模多機能型居宅介護（複合型サービス）,北海道江別市元江別本町10番地の23,,43.107700300000000,141.529950200000000,011-382-1000,011-382-1010,5430001060994,株式会社ライズリング,0191000546,,,,http://www/rise-ring.co.jp/,あり,通常の指定,共生型,
012173,0191000595,北海道,江別市,ナーシングホームみのりの丘,ナーシングホームミノリノオカ,看護小規模多機能型居宅介護（複合型サービス）,北海道江別市大麻東町15-30,,43.081617800000000,141.501844200000000,011-398-8271,011-398-8272,2430001071251,株式会社みのりの丘,0191000595,,,0,https://www.minorinooka.jp,なし,通常の指定,なし,
012190,0195100110,北海道,紋別市,看護小規模多機能ホームひなた,カンゴショウキボタキノウホームヒナタ,看護小規模多機能型居宅介護（複合型サービス）,北海道紋別市大山町１丁目３６番１４号,,44.339543635184135,143.345110917229600,0158-28-7171,0158-23-6544,5450002013066,有限会社コミュニティ,0195100110,,,0,http://www4.plala.or.jp/community2004/,なし,,,
012211,0172902132,北海道,名寄市,看護小規模多機能型居宅介護カンターレ,カンゴショウキボタキノウガタキョタクカイゴカンターレ,看護小規模多機能型居宅介護（複合型サービス）,北海道名寄市字緑丘11-23,,44.343431500000000,142.480158800000030,01654-8-8361,01654-8-8535,3450005002407,医療法人臨生会,0172902132,,通いの利用については、原則、月曜日から金曜日となりますが、土曜日、日曜日については相談対応いたします。また、通い・宿泊サービスの営業時間については、利用者の心身の状況・希望及びそのおかれている環境をふまえて、柔軟に対応するものとします。さらに、営業時間のほか電話による24時間常時連絡が可能な体制とし、利用者の要請に基づき、営業時間外の対応を行うことができることとします。,0,,なし,,,
012246,0191100346,北海道,千歳市,看護小規模多機能ホームやさしい介護ちとせ,カンゴショウキボタキノウホームヤサシイカイゴチトセ,看護小規模多機能型居宅介護（複合型サービス）,北海道千歳市大和2丁目3-7,,42.819239499999990,141.631808300000000,0123-25-3247,0123-25-3248,2430001060683,株式会社やさしい介護,0191100346,,,,https://yasashiikaigo.co.jp/,あり,通常の指定,通常の指定,
012246,0191100106,北海道,千歳市,複合型サービス「豊里」,フクゴウガタサービストヨサト,看護小規模多機能型居宅介護（複合型サービス）,北海道千歳市豊里１丁目３－３,,42.839405900000000,141.665976199999930,0123-23-2881,0123-23-2883,2430002048686,有限会社ケアサポートえいぶる,0191100106,,,29,,なし,通常の指定,なし,
012246,0191100411,北海道,千歳市,看護小規模多機能型居宅介護事業所VIAREST千歳緑町,カンゴショウキボタキノウガタキョタクカイゴジギョウショビィアレストチトセミドリチョウ,看護小規模多機能型居宅介護（複合型サービス）,北海道千歳市緑町１丁目３番２２号VIAREST千歳緑町,VIAREST千歳緑町,42.823457100000000,141.639109200000000,0123-25-6586,0123-25-6585,2430001061129,株式会社ＮＯＹＡＵ,0191100411,,,0,https://noyau.co.jp/,なし,通常の指定,なし,
012246,0191100429,北海道,千歳市,看護小規模多機能ホームやさしい介護ちとせサテライト,カンゴショウキボタキノウホームヤサシイカイゴチトセサテライト,看護小規模多機能型居宅介護（複合型サービス）,千歳市桂木2丁目6番18号やさしい介護桂木,やさしい介護桂木,42.818228900000010,141.625478400000000,0123-25-9743,0123-25-9744,2430001060683,株式会社やさしい介護,0191100429,,,,https://yasashiikaigo.co.jp/,なし,通常の指定,なし,
012246,0191100379,北海道,千歳市,看護小規模多機能ホームやさしい介護幸福,カンゴショウキボタキノウホームヤサシイカイゴコウフク,看護小規模多機能型居宅介護（複合型サービス）,北海道千歳市幸福２丁目10-10共生型ケアホームやさしい介護幸福,共生型ケアホームやさしい介護幸福,42.848680600000000,141.667541800000000,0123-25-8244,0123-25-8299,2430001060683,株式会社やさしい介護,0191100379,,,,https://yasashiikaigo.co.jp/,あり,通常の指定,通常の指定,
012319,0191200252,北海道,恵庭市,恵み野看護小規模多機能居宅介護「はあとの家」,メグミノカンゴショウキボタキノウキョタクカイゴハアトノイエ,看護小規模多機能型居宅介護（複合型サービス）,恵み野西2-3-10,,42.900444700000000,141.576124000000000,0123-36-0220,0123-36-0221,2430005005890,社会医療法人北晨会,0191200252,,利用者の事情によりデイサービスの時間の延長も可能にしている。,,,なし,通常の指定,なし,
012343,0191300086,北海道,北広島市,北広島複合型サービス四恩園,キタヒロシマフクゴウガタサービスシオンエン,看護小規模多機能型居宅介護（複合型サービス）,北海道北広島市緑陽町1丁目2番地北広島団地地域サポートセンターともに内,北広島団地地域サポートセンターともに内,42.966836863901605,141.545210142852740,011-373-7001,011-373-7227,3430005004784,社会福祉法人北海長正会,0191300086,,要支援の方はご利用になれません。（改行）サービスの利用回数に関わらず、月払いでの利用料となります。,29,http://shionen.or.jp/,なし,,,
012351,0197600430,北海道,石狩市,看護小規模多機能型居宅介護　サスイシリの里,カンゴショウキボタキノウガタキョタクカイゴ　サスイシリノサト,看護小規模多機能型居宅介護（複合型サービス）,北海道石狩市花川北7条1丁目11番地,,43.145933600000000,141.282961000000000,0133-77-5071,0133-77-5531,7430005004665,医療法人財団幸惺会,0197600430,,,29,,なし,,,
012351,0197600422,北海道,石狩市,医療法人喬成会　ナースイン花ぴりか,イリョウホウジンキョウセイカイ　ナースインハナピリカ,看護小規模多機能型居宅介護（複合型サービス）,北海道石狩市花川南7条4丁目376番地1,,43.140945500000000,141.292293699999960,0133-72-6543,0133-72-6543,8430005004656,医療法人喬成会,0197600422,,特にありません,0,http://www.kyouseikai.jp/,なし,,,
015717,0193700135,北海道,豊浦町,看護小規模多機能そう,カンゴショウキボタキノウソウ,看護小規模多機能型居宅介護（複合型サービス）,北海道虻田郡豊浦町字幸町８７番地２,,42.585173600000000,140.708928600000000,0142-82-3804,0142-82-3334,7430005013047,一般社団法人ゆまにて,0193700135,,,0,,なし,,,
016071,0193800273,北海道,浦河町,浦河赤十字看護小規模多機能型居宅介護カンタキうらら,ウラカワセキジュウジカンゴショウキボタキノウガタキョタクカイゴカンタキウララ,看護小規模多機能型居宅介護（複合型サービス）,北海道浦河郡浦河町東町ちのみ1丁目2番1号,,42.159202600000000,142.787842400000000,0146-22-5219,0146-22-8823,6010405002452,日本赤十字社,0193800273,,通い及び宿泊サービスの営業時間については、利用者の心身の状況・希望及びそのおかれている環境を踏まえて、柔軟に対応するものとする。また、上記の営業時間のほか、電話により24時間常時連絡が可能な体制とし、利用者の要請に基づき、営業時間外の対応を行うことができることとする。8:30～16:30この時間帯以外の送迎は、基本的に家族対応とする。,,http://www.urakawa.jrc.or.jp/,なし,通常の指定,なし,
022012,0290100262,青森県,青森市,看護小規模多機能型居宅介護事業所　ひまわり,カンゴショウキボタキノウガタキョタクカイゴシエンジギョウショ　ヒマワリ,看護小規模多機能型居宅介護（複合型サービス）,青森市問屋町1-15-10看護小規模多機能型居宅介護事業所ひまわり,看護小規模多機能型居宅介護事業所ひまわり,40.790920145457385,140.757535407270780,017-764-5020,017-764-5025,6420005000303,青森保健生活協同組合,0290100262,,,29,http://www.aomori-h-coop.com/sakura/,なし,通常の指定,なし,
